78e9968	2	19724	Shenzhen Zhiting Technology Co.,Ltd
78e9969	2	19719	ATM SOLUTIONS
78e996a	2	19724	Shenzhen Farben lnformation Technology CO.,Ltd.
78e996b	2	19725	CelAudio (Beijing) Technology Inc
78e996c	2	19724	GARANTIR TECHNOLOGIES PRIVATE LIMITED
78e996d	2	19731	Lorch Schweisstechnik GmbH
78e996e	2	19733	Bita-International Co.,Ltd
78e9cf	1	18801	TELLESCOM INDUSTRIA E COMERCIO EM TELECOMUNICACAO
78eb14	1	16756	SHENZHEN FAST TECHNOLOGIES CO.,LTD
78eb39	1	16756	Instituto Nacional de Tecnología Industrial
78eb46	1	18923	HUAWEI TECHNOLOGIES CO.,LTD
78ec22	1	16756	Shanghai Qihui Telecom Technology Co., LTD
78ec74	1	16756	Kyland-USA
78ecb5	1	20539	Ruijie Networks Co.,LTD
78ed25	1	20116	New H3C Technologies Co., Ltd
78edbc	1	19585	OnePlus Technology (Shenzhen) Co., Ltd
78ee4c	1	20609	Espressif Inc.
78ef4c	1	16756	Unetconvergence Co., Ltd.
78f09b	1	18529	Huawei Device Co., Ltd.
78f1c6	1	19137	Cisco Systems, Inc
78f235	1	18666	Sichuan AI-Link Technology Co., Ltd.
78f238	1	18933	Samsung Electronics Co.,Ltd
78f276	1	19552	Cyklop Fastjet Technologies (Shanghai) Inc.
78f29e	1	17077	PEGATRON CORPORATION
78f505	1	19720	Murata Manufacturing Co., Ltd.
78f557	1	16756	HUAWEI TECHNOLOGIES CO.,LTD
78f5e5	1	16756	BEGA Gantenbrink-Leuchten KG
78f5fd	1	16756	HUAWEI TECHNOLOGIES CO.,LTD
78f7a3	1	20088	Opentext
78f7be	1	16756	Samsung Electronics Co.,Ltd
78f7d0	1	16756	Silverbrook Research
78f882	1	17389	LG Electronics (Mobile Communications)
78f8b8	1	18440	Rako Controls Ltd
78f944	1	16756	Private
78f9b4	1	18565	Nokia Solutions and Networks GmbH & Co. KG
78fbd8	1	18970	Apple, Inc.
78fc14	1	17052	Family Zone Cyber Safety Ltd
78fd94	1	16756	Apple, Inc.
78fdf1	1	20371	Shenzhen Huadian Communication Co., Ltd
78fe3d	1	16841	Juniper Networks
78fe41	1	16756	Socus networks
78fee2	1	16756	Shanghai Diveo Technology Co., Ltd
78ff57	1	16756	Intel Corporate
78ffca	1	16864	TECNO MOBILE LIMITED
7a15ec	0	18783	Yatomi Techology(ZheJiang) Co.,Ltd
7a35ea	0	18597	SHARP Corporation
7a384e	0	19227	PROFIBUS Nutzerorganisation e.V.
7a3f8c	0	19180	Seagate Technology Thailand Ltd.
7a4ba4	0	16856	Innostor Technology Corporation
7a4bf3	0	18838	DILON TECHNOLOGIES
7a4d2f	0	18800	Open Compute Project
7a84f0	0	17952	McDowell Signal Processing, LLC (dba McDSP)
7a8dd1	0	19740	TePS'EG
7aab77	0	16856	Orange
7af955	0	19620	Relay, Inc.
7afd44	0	17196	Rosenberger Hochfrequenztechnik GmbH & Co. KG
7c004d	1	18614	HUAWEI TECHNOLOGIES CO.,LTD
7c010a	1	17373	Texas Instruments
7c013e	1	20362	GSD VIET NAM TECHNOLOGY COMPANY LIMITED
7c0187	1	16756	Curtis Instruments, Inc.
7c0191	1	16756	Apple, Inc.
7c02bc	1	16756	Hansung Electronics Co. LTD
7c034c	1	20609	Sagemcom Broadband SAS
7c035e	1	17817	Xiaomi Communications Co Ltd
7c03ab	1	17684	Xiaomi Communications Co Ltd
7c03c9	1	17039	Shenzhen YOUHUA Technology Co., Ltd
7c03d8	1	20609	Sagemcom Broadband SAS
7c04d0	1	17066	Apple, Inc.
7c0507	1	16825	PEGATRON CORPORATION
7c051e	1	16756	RAFAEL LTD.
7c0623	1	16918	Ultra Electronics Sonar System Division
7c08d9	1	16756	Shanghai B-Star Technology Co
7c092b	1	16756	Bekey A/S
7c0a3f	1	18661	Samsung Electronics Co.,Ltd
7c0a50	1	16756	J-MEX Inc.
7c0bc6	1	16756	Samsung Electronics Co.,Ltd
7c0c5f	1	20566	Espressif Inc.
7c0c92	1	19086	Suzhou Mobydata Smart System Co.,Ltd.
7c0cf6	1	17707	Guangdong Huiwei High-tech Co., Ltd.
7c0cfa	1	19779	HUAWEI TECHNOLOGIES CO.,LTD
7c0ece	1	16756	Cisco Systems, Inc
7c1015	1	17086	Brilliant Home Technology, Inc.
7c10c9	1	18724	ASUSTek COMPUTER INC.
7c11be	1	17450	Apple, Inc.
7c11cb	1	16963	HUAWEI TECHNOLOGIES CO.,LTD
7c11cd	1	16756	QianTang Technology
7c131d	1	18970	SERNET (SUZHOU) TECHNOLOGIES CORPORATION
7c1476	1	16756	Damall Technologies SAS
7c152d	1	20223	Renesas Electronics (Penang) Sdn. Bhd.
7c160d	1	16756	Saia-Burgess Controls AG
7c162a	1	20571	Huawei Device Co., Ltd.
7c1689	1	20609	Sagemcom Broadband SAS
7c1779	1	19293	EM Microelectronic
7c18cd	1	16756	E-TRON Co.,Ltd.
7c19e3	1	20647	Google, Inc.
7c1a03	1	16756	8Locations Co., Ltd.
7c1ac0	1	18734	HUAWEI TECHNOLOGIES CO.,LTD
7c1afc	1	16756	Dalian Co-Edifice Video Technology Co., Ltd
7c1b93	1	18605	Huawei Device Co., Ltd.
7c1c4e	1	17370	LG Innotek
7c1c68	1	17218	Samsung Electronics Co.,Ltd
7c1cf1	1	16756	HUAWEI TECHNOLOGIES CO.,LTD
7c1dd9	1	17039	Xiaomi Communications Co Ltd
7c1e06	1	18079	New H3C Technologies Co., Ltd
7c1e4a	1	19816	FORTUNE MARKETING PRIVATE LIMITED
7c1e52	1	16756	Microsoft
7c1eb3	1	16756	2N TELEKOMUNIKACE a.s.
7c2048	1	16756	KoamTac
7c2064	1	16918	Alcatel-Lucent IPD
7c210d	1	18130	Cisco Systems, Inc
7c210e	1	18131	Cisco Systems, Inc
7c214a	1	18849	Intel Corporate
7c21d8	1	18079	Shenzhen Think Will Communication Technology co., LTD.
7c2302	1	17966	Samsung Electronics Co.,Ltd
7c240c	1	17684	Telechips, Inc.
7c246a	1	20409	Scita Solutions
7c2499	1	18802	Apple, Inc.
7c2586	1	17511	Juniper Networks
7c2587	1	16756	chaowifi.com
7c25da	1	18438	FN-LINK TECHNOLOGY LIMITED
7c2634	1	20012	Commscope
7c2664	1	17122	Sagemcom Broadband SAS
7c273c	1	19328	Shenzhen Yunlink Technology Co., Ltd
7c27bc	1	18699	Hui Zhou Gaoshengda Technology Co.,LTD
7c296f	1	19222	Apple, Inc.
7c2a31	1	17511	Intel Corporate
7c2aca	1	19110	Apple, Inc.
7c2adb	1	18760	Xiaomi Communications Co Ltd
7c2be1	1	16756	Shenzhen Ferex Electrical Co.,Ltd
7c2c67	1	19846	Espressif Inc.
7c2cf3	1	16756	Secure Electrans Ltd
7c2e0d	1	16756	Blackmagic Design
7c2ebd	1	17559	Google, Inc.
7c2edd	1	17274	Samsung Electronics Co.,Ltd
7c2f80	1	16756	Gigaset Communications GmbH
7c310e	1	18144	Cisco Systems, Inc
7c3180	1	19417	SMK corporation
7c31fa	1	20259	Silicon Laboratories
7c336e	1	16756	MEG Electronics Inc.
7c33f9	1	18923	HUAWEI TECHNOLOGIES CO.,LTD
7c3548	1	16892	Transcend Information
7c35f8	1	18982	Zhejiang Tmall Technology Co., Ltd.
7c3626	1	20018	HUAWEI TECHNOLOGIES CO.,LTD
7c3866	1	17122	Texas Instruments
7c386c	1	16756	Real Time Logic
7c38ad	1	17866	Samsung Electronics Co.,Ltd
7c3920	1	16756	SSOMA SECURITY
7c3953	1	17482	zte corporation
7c3985	1	18781	HUAWEI TECHNOLOGIES CO.,LTD
7c3b2d	1	19943	Apple, Inc.
7c3bd5	1	16756	Imago Group
7c3cb6	1	16756	Shenzhen Homecare Technology Co.,Ltd.
7c3d2b	1	18640	Huawei Device Co., Ltd.
7c3e74	1	18691	Huawei Device Co., Ltd.
7c3e82	1	19884	Bouffalo Lab (Nanjing) Co., Ltd.
7c3e9d	1	16756	PATECH
7c41a2	1	17573	Nokia
7c438f	1	16756	E-Band Communications Corp.
7c444c	1	16756	Entertainment Solutions, S.L.
7c45d0	1	18951	Shenzhen Wewins Wireless Co., ltd
7c45f9	1	19320	IEEE Registration Authority
7c45f90	2	19327	SENSeOR
7c45f91	2	19324	Hunan Shengyun Photoelectric Technology Co., LTD
7c45f92	2	19328	Dongguan Boyye Industrial Co., Ltd
7c45f93	2	19320	Hangzhou LUXAR Technologies Co., Ltd
7c45f94	2	19328	SPECS Surface Nano Analysis GmbH
7c45f95	2	19320	Interactive Technologies, Inc.
7c45f96	2	19324	HANK ELECTRONICS CO., LTD
7c45f97	2	19327	Georg Fischer Piping Systems Ltd.
7c45f98	2	19320	Feller AG
7c45f99	2	19324	MIJ CO LTD
7c45f9a	2	19324	qiio AG
7c45f9b	2	19320	IngDan China-chip Electronic Technology(Wuxi) Co.,Ltd.
7c45f9c	2	19324	Xemex NV
7c45f9d	2	19324	Mobilaris Industrial Solutions
7c45f9e	2	19328	Scania CV AB
7c4685	1	17122	Motorola (Wuhan) Mobility Technologies Communication Co., Ltd.
7c477c	1	16802	IEEE Registration Authority
7c477c0	2	16836	BungBungame Inc
7c477c1	2	16836	Photosynth Inc.
7c477c2	2	16836	POWERLAND LIMITED
7c477c3	2	16836	EyeLock LLC
7c477c4	2	16836	RLC Electronics Systems
7c477c5	2	16836	Midwest Microwave Solutions
7c477c6	2	16836	Zerosystem LTD.Co
7c477c7	2	16836	BlueSmart Technology Corporation
7c477c8	2	16836	Shenzhen Eunicum Electric Co.,Ltd.
7c477c9	2	16836	DaLian Cheering Tech Co.,Ltd
7c477ca	2	17038	Dspread Technology (Beijing) Inc.
7c477cb	2	16836	Hangzhou Yiyitaidi Information Technology Co., Ltd.
7c477cc	2	17828	Annapurna labs
7c477cd	2	16836	Speedifi Inc
7c477ce	2	16836	I-Convergence.com
7c48b2	1	18118	Vida Resources Lte Ltd
7c49b9	1	16756	Plexus Manufacturing Sdn Bhd
7c49cf	1	19560	eero inc.
7c49eb	1	17851	XIAOMI Electronics,CO.,LTD
7c4a82	1	16756	Portsmith LLC
7c4aa8	1	16756	MindTree Wireless PVT Ltd
7c4b26	1	19630	Apple, Inc.
7c4b78	1	16756	Red Sun Synthesis Pte Ltd
7c4c58	1	16756	Scale Computing, Inc.
7c4ca5	1	19090	SKY UK LIMITED
7c4d8f	1	19326	HP Inc.
7c4e09	1	18500	Shenzhen Skyworth Wireless Technology Co.,Ltd
7c4f7d	1	17173	Sawwave
7c4fad	1	20566	Espressif Inc.
7c4fb5	1	20521	Arcadyan Corporation
7c4fcd	1	20586	Apple, Inc.
7c5049	1	17122	Apple, Inc.
7c5079	1	18585	Intel Corporate
7c50da	1	19137	E.J Ward
7c5184	1	20536	Unis Flash Memory Technology(Chengdu)Co.,Ltd.
7c5189	1	18033	SG Wireless Limited
7c5259	1	17881	Sichuan Jiuzhou Electronic Technology Co., Ltd.
7c534a	1	16756	Metamako
7c55a7	1	18642	Kastle Systems
7c55e7	1	16756	YSI, Inc.
7c573c	1	19808	Hewlett Packard Enterprise
7c574e	1	16892	COBI GmbH
7c5758	1	19257	HP Inc.
7c59b1	1	20621	Apple, Inc.
7c5a1c	1	17104	Sophos Ltd
7c5a67	1	16756	JNC Systems, Inc.
7c5c8d	1	20528	EM Microelectronic
7c5cf8	1	16756	Intel Corporate
7c5e98	1	19780	eero inc.
7c604a	1	17831	Avelon
7c6097	1	16756	HUAWEI TECHNOLOGIES CO.,LTD
7c60db	1	19954	zte corporation
7c6130	1	19479	Apple, Inc.
7c6166	1	17881	Amazon Technologies Inc.
7c6193	1	16756	HTC Corporation
7c62e7	1	20489	Cisco Systems, Inc
7c6305	1	19087	Amazon Technologies Inc.
7c6456	1	17328	Samsung Electronics Co.,Ltd
7c646c	1	19250	LG Electronics
7c669a	1	19193	HUAWEI TECHNOLOGIES CO.,LTD
7c669d	1	16756	Texas Instruments
7c66ef	1	18776	Hon Hai Precision IND.CO.,LTD
7c67a2	1	17104	Intel Corporate
7c67ab	1	20110	Roku, Inc
7c68b9	1	19860	Huawei Device Co., Ltd.
7c692b	1	20228	HUAWEI TECHNOLOGIES CO.,LTD
7c696b	1	17695	Atmosic Technologies
7c69f6	1	16756	Cisco Systems, Inc
7c6a60	1	19000	China Mobile Group Device Co.,Ltd.
7c6a8a	1	19439	SINOBONDER Technology Co., Ltd.
7c6ab3	1	16756	IBC TECHNOLOGIES INC.
7c6ac3	1	16756	GatesAir, Inc
7c6ad7	1	20651	New H3C Technologies Co., Ltd
7c6adb	1	16756	SafeTone Technology Co.,Ltd
7c6af3	1	16861	Integrated Device Technology (Malaysia) Sdn. Bhd.
7c6b33	1	16756	Tenyu Tech Co. Ltd.
7c6b52	1	16756	Tigaro Wireless
7c6b9c	1	17626	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
7c6bf7	1	17173	NTI co., ltd.
7c6c39	1	16756	PIXSYS SRL
7c6c8f	1	16756	AMS NEVE LTD
7c6ce1	1	20326	Shenzhen Honesty Electronics Co.,Ltd.
7c6cf0	1	18982	Shenzhen TINNO Mobile Technology Corp.
7c6d12	1	20426	Microsoft Corporation
7c6d62	1	17450	Apple, Inc.
7c6da6	1	17643	Superwave Group LLC
7c6df8	1	16756	Apple, Inc.
7c6f06	1	16756	Caterpillar Trimble Control Technologies
7c6ff8	1	16756	ShenZhen ACTO Digital Video Technology Co.,Ltd.
7c70bc	1	16918	IEEE Registration Authority
7c70bc0	2	16836	Shanghai magcomm communication technology co ltd
7c70bc1	2	16836	XD-GE Automation CO.,LTD
7c70bc2	2	16836	Digital Lumens
7c70bc3	2	16836	FLEXIM GmbH
7c70bc4	2	16836	K-Vision Technology (Shanghai), Ltd
7c70bc5	2	16836	Canary Connect, Inc.
7c70bc6	2	16836	Bidgely
7c70bc7	2	16836	Nomad Digital Ltd.
7c70bc8	2	16836	Mennekes Elektrotechnik GmbH & Co. KG
7c70bc9	2	16836	dogtra
7c70bca	2	19038	Motec GmbH
7c70bcb	2	16836	Tohan　Engineering　Corporation
7c70bcc	2	16836	Lukup Media
7c70bcd	2	16836	mk-messtechnik GmbH
7c70bce	2	16836	HOPERUN MMAX DIGITAL PTE. LTD.
7c70bcf	2	16836	Private
7c70db	1	18696	Intel Corporate
7c7176	1	16756	Wuxi iData Technology Company Ltd.
7c726e	1	18870	Ericsson AB
7c72e4	1	16756	Unikey Technologies
7c72e7	1	19844	Texas Instruments
7c738b	1	16861	Cocoon Alarm Ltd
7c7398	1	20609	Espressif Inc.
7c73eb	1	18487	Huawei Device Co., Ltd.
7c752d	1	19508	Samsung Electronics Co.,Ltd
7c7630	1	17431	Shenzhen YOUHUA Technology Co., Ltd
7c7635	1	17431	Intel Corporate
7c7668	1	17528	HUAWEI TECHNOLOGIES CO.,LTD
7c7673	1	16756	ENMAS GmbH
7c7716	1	18937	Zyxel Communications Corporation
7c787e	1	17134	Samsung Electronics Co.,Ltd
7c78b2	1	18479	Wyze Labs Inc
7c79e8	1	16861	PayRange Inc.
7c7a3c	1	19313	New H3C Technologies Co., Ltd
7c7a53	1	16756	Phytrex Technology Corp.
7c7a91	1	16756	Intel Corporate
7c7b1c	1	19696	Motorola Mobility LLC, a Lenovo Company
7c7b68	1	20200	VIETNAM POST AND TELECOMMUNICATION INDUSTRY TECHNOLOGY JOIN STOCK COMPANY
7c7b8b	1	17173	Control Concepts, Inc.
7c7bbf	1	20271	Samsung Electronics Co.,Ltd
7c7be4	1	16756	Z'SEDAI KENKYUSHO CORPORATION
7c7d21	1	20300	zte corporation
7c7d3d	1	16756	HUAWEI TECHNOLOGIES CO.,LTD
7c7d41	1	16756	Jinmuyu Electronics Co., Ltd.
7c7ef9	1	19796	eero inc.
7c822d	1	16756	Nortec
7c8274	1	16756	Shenzhen Hikeen Technology CO.,LTD
7c8306	1	16756	Glen Dimplex Nordic as
7c8334	1	18824	IEEE Registration Authority
7c83340	2	18829	Thermalimage
7c83341	2	18830	Linear Logic LLC
7c83342	2	18824	PEMtronics LLC
7c83343	2	18824	Beijing Changkun Technology Co., Ltd.
7c83344	2	18831	Fusus
7c83345	2	18829	PRO BRAND TECHNOLOGY (TW)
7c83346	2	18831	Wojinxin Beijing Technology Co., LTD
7c83347	2	18831	ChengDU Yi Gong Intelligence Technology Co., Ltd.
7c83348	2	18832	Silicon Xpandas Electronics Co., Ltd.
7c83349	2	18831	SERNET (SUZHOU) TECHNOLOGIES CORPORATION
7c8334a	2	18830	ENGINETECH (TIANJIN) COMPUTER CO.,LTD.
7c8334b	2	18828	Shenzhen AZW Technology Co., Ltd.
7c8334c	2	18830	Hunan Datang Xianyi Technology Co.,Ltd
7c8334d	2	18830	MSV elektronika s.r.o.
7c8334e	2	18834	Balter GmbH
7c8437	1	18782	China Post Communications Equipment Co., Ltd.
7c852f	1	20571	Huawei Device Co., Ltd.
7c8530	1	18709	Nokia
7c8767	1	20441	Cisco Systems, Inc
7c87ce	1	20609	Espressif Inc.
7c8899	1	19649	FN-LINK TECHNOLOGY Ltd.
7c8931	1	19355	Huawei Device Co., Ltd.
7c8956	1	17966	Samsung Electronics Co.,Ltd
7c89c1	1	17783	Palo Alto Networks
7c8a3c	1	20641	Qingdao Intelligent&Precise Electronics Co.,Ltd.
7c8ac0	1	18977	EVBox BV
7c8ae1	1	18074	COMPAL INFORMATION (KUNSHAN) CO., LTD.
7c8bb5	1	17740	Samsung Electronics Co.,Ltd
7c8bc1	1	19761	Infinix mobility limited
7c8bca	1	17218	TP-LINK TECHNOLOGIES CO.,LTD.
7c8c09	1	20052	Mellanox Technologies, Inc.
7c8d91	1	16756	Shanghai Hongzhuo Information Technology co.,LTD
7c8d9c	1	19901	Edgecore Americas Networking Corporation
7c8ee4	1	16756	Texas Instruments
7c8fde	1	18503	DWnet Technologies(Suzhou) Corporation
7c90e9	1	20585	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
7c9122	1	16756	Samsung Electronics Co.,Ltd
7c942a	1	17991	HUAWEI TECHNOLOGIES CO.,LTD
7c949f	1	19208	Shenzhen iComm Semiconductor CO.,LTD
7c94b2	1	16756	Philips Healthcare PCCI
7c95b1	1	20630	Extreme Networks, Inc.
7c95f3	1	16756	Cisco Systems, Inc
7c96d2	1	17592	Fihonest communication co.,Ltd
7c9763	1	16756	Openmatics s.r.o.
7c97e1	1	18926	Huawei Device Co., Ltd.
7c9824	1	20601	Sagemcom Broadband SAS
7c992e	1	19751	Shanghai Notion lnformatio Technology Co.,Ltd.
7c9946	1	20126	Sector Alarm Tech S.L.
7c9a1d	1	17881	Apple, Inc.
7c9a54	1	19473	Vantiva USA LLC
7c9a9b	1	16756	VSE valencia smart energy
7c9ebd	1	20609	Espressif Inc.
7c9f07	1	18606	CIG SHANGHAI CO LTD
7ca05e	1	20593	Motorola Mobility LLC, a Lenovo Company
7ca15d	1	16756	GN ReSound A/S
7ca177	1	17528	HUAWEI TECHNOLOGIES CO.,LTD
7ca1ae	1	18149	Apple, Inc.
7ca236	1	20356	Verizon Connect
7ca237	1	16756	King Slide Technology CO., LTD.
7ca23e	1	16756	HUAWEI TECHNOLOGIES CO.,LTD
7ca29b	1	16756	D.SignT GmbH & Co. KG
7ca449	1	19144	Xiaomi Communications Co Ltd
7ca4f7	1	20630	Extreme Networks, Inc.
7ca53e	1	20420	Motorola Mobility LLC, a Lenovo Company
7ca58f	1	19867	shenzhen Qikai Electronic Co., Ltd.
7ca61d	1	16756	MHL, LLC
7ca62a	1	19808	Hewlett Packard Enterprise
7ca7b0	1	20651	SHENZHEN BILIAN ELECTRONIC CO.，LTD
7ca85d	1	20543	RONGCHEENG GOER TECHNOLOGY CO.,LTD.
7ca8ec	1	19860	Hewlett Packard Enterprise
7ca909	1	20168	Hui Zhou Gaoshengda Technology Co.,LTD
7ca96b	1	18363	Syrotech Networks. Ltd.
7ca97d	1	16935	Objenious
7caade	1	20155	AltoBeam Inc.
7cab25	1	16756	MESMO TECHNOLOGY INC.
7cab60	1	18250	Apple, Inc.
7cacb2	1	16756	Bosch Software Innovations GmbH
7cad4f	1	18339	Cisco Systems, Inc
7cad74	1	16756	Cisco Systems, Inc
7caf77	1	20350	Nokia
7cb03e	1	20641	Inventronics GmbH
7cb073	1	18787	Realme Chongqing Mobile Telecommunications Corp.,Ltd.
7cb0c2	1	16861	Intel Corporate
7cb15d	1	16756	HUAWEI TECHNOLOGIES CO.,LTD
7cb177	1	16756	Satelco AG
7cb21b	1	16756	Cisco SPVTG
7cb232	1	16756	Hui Zhou Gaoshengda Technology Co.,LTD
7cb25c	1	16756	Acacia Communications
7cb27d	1	18033	Intel Corporate
7cb30a	1	19550	zte corporation
7cb353	1	20145	Cisco Systems, Inc
7cb37b	1	18139	Qingdao Intelligent&Precise Electronics Co.,Ltd.
7cb40f	1	20481	Fibocom Wireless Inc.
7cb542	1	16756	ACES Technology
7cb566	1	18927	Intel Corporate
7cb59b	1	20621	TP-LINK TECHNOLOGIES CO.,LTD.
7cb59f	1	19734	HUAWEI TECHNOLOGIES CO.,LTD
7cb68d	1	20067	Mist Systems, Inc.
7cb733	1	16756	ASKEY COMPUTER CORP
7cb77b	1	16756	Paradigm Electronics Inc
7cb8da	1	20179	Murata Manufacturing Co., Ltd.
7cb8e6	1	20047	GREE ELECTRIC APPLIANCES, INC. OF ZHUHAI
7cb94c	1	18598	Bouffalo Lab (Nanjing) Co., Ltd.
7cb960	1	17218	Shanghai X-Cheng telecom LTD
7cbac0	1	19730	EVBox BV
7cbac6	1	19828	Solar Manager AG
7cbacc	1	17274	IEEE Registration Authority
7cbacc0	2	17274	TGT Limited
7cbacc1	2	17274	Changsha SUNYE Electric Co., Ltd.
7cbacc2	2	17274	Maco Lighting Pty. Ltd.
7cbacc3	2	17274	Izkare
7cbacc4	2	17274	Sun Asia Trade Co.
7cbacc5	2	18921	Fortem Technologies, Inc.
7cbacc6	2	17274	Fossil Power Systems Inc
7cbacc7	2	17274	Virgin Orbit
7cbacc8	2	17274	Collinear Networks Inc.
7cbacc9	2	17274	Yongguan Electronic Technology (D.G)LTD
7cbacca	2	17828	Annapurna labs
7cbaccb	2	17274	Briowireless Inc.
7cbaccc	2	17274	Flying Loft Inc.
7cbaccd	2	17274	SIGMA-ELEKTRO GmbH
7cbacce	2	17274	ALPHA TECHNOLOGIES, LLC
7cbb6f	1	16756	Cosco Electronics Co., Ltd.
7cbb8a	1	16756	Nintendo Co., Ltd.
7cbc84	1	17783	IEEE Registration Authority
7cbc840	2	17828	AG Neovo
7cbc841	2	17828	Xiamen Mage Information Technology Co.,Ltd.
7cbc842	2	17828	3S Technology Co., Ltd.
7cbc843	2	17828	Shanghai Yitu Technology Co. Ltd
7cbc844	2	20434	AUMOVIO France S.A.S.
7cbc845	2	17828	Nanning auto digital technology co.,LTD
7cbc846	2	17828	Société de Transport de Montréal
7cbc847	2	17828	Xuji Changnan Communication Equipment Co., Ltd.
7cbc848	2	17828	Shenzhen Kuang-chi  Space Technology Co., Ltd.
7cbc849	2	17828	HITIQ LIMITED
7cbc84a	2	17828	OPNT BV
7cbc84b	2	17828	Guangzhou Puppyrobot Technology Co.Ltd Beijing Branch
7cbc84c	2	17828	Tibit Communications
7cbc84d	2	18241	VANTAGE INTEGRATED SECURITY SOLUTIONS PVT LTD
7cbc84e	2	17828	Beijing Topnew Group Co., Ltd
7cbd06	1	16756	AE REFUsol
7cbece	1	20073	Private
7cbf77	1	20101	SPEEDTECH CORP.
7cbf88	1	16756	Mobilicom LTD
7cbfae	1	19349	Renesas Electronics (Penang) Sdn. Bhd.
7cbfb1	1	20012	Commscope
7cc025	1	19790	Palo Alto Networks
7cc06f	1	19396	Apple, Inc.
7cc0aa	1	19649	Microsoft Corporation
7cc177	1	18789	INGRAM MICRO SERVICES
7cc178	1	20291	Ericsson AB
7cc180	1	18970	Apple, Inc.
7cc225	1	18881	Samsung Electronics Co.,Ltd
7cc255	1	18748	Super Micro Computer, Inc.
7cc294	1	18513	Beijing Xiaomi Mobile Software Co., Ltd
7cc2c6	1	20173	TP-Link Systems Inc
7cc385	1	17734	HUAWEI TECHNOLOGIES CO.,LTD
7cc3a1	1	17450	Apple, Inc.
7cc4ef	1	16756	Devialet
7cc518	1	20300	vivo Mobile Communication Co., Ltd.
7cc537	1	17450	Apple, Inc.
7cc6b6	1	19676	Silicon Laboratories
7cc6c4	1	17104	Kolff Computer Supplies b.v.
7cc709	1	16918	SHENZHEN RF-LINK TECHNOLOGY CO.,LTD.
7cc74a	1	19291	Fiberhome Telecommunication Technologies Co.,LTD
7cc77e	1	18383	Fiberhome Telecommunication Technologies Co.,LTD
7cc790	1	20020	Palo Alto Networks
7cc882	1	20228	HUAWEI TECHNOLOGIES CO.,LTD
7cc8ab	1	16756	Acro Associates, Inc.
7cc8d0	1	16756	TIANJIN YAAN TECHNOLOGY CO., LTD.
7cc8d7	1	16756	Damalisk
7cc8df	1	20062	Apple, Inc.
7cc926	1	18045	Wuhan GreeNet Information Service Co.,Ltd.
7cc95a	1	17373	Dell EMC
7cc95e	1	18968	Dongguan Liesheng Electronic Co., Ltd.
7ccb0d	1	16756	Antaira Technologies, LLC
7ccbe2	1	17039	IEEE Registration Authority
7ccbe20	2	17038	Heyuan Yongyida Technology Holdings Co.,Ltd.
7ccbe21	2	17038	CeoTronics AG
7ccbe22	2	17038	1000eyes GmbH
7ccbe23	2	17038	Astrum Technologies CC
7ccbe24	2	17038	Ningbo bird sales co.,LTD
7ccbe25	2	17038	DTECH Labs, Inc.
7ccbe26	2	17038	SY Electronics Limited
7ccbe27	2	17038	Hangzhou Kaicom Communication Co.,Ltd
7ccbe28	2	17038	Polarteknik Oy
7ccbe29	2	17038	Hangzhou Haohaokaiche Technology Co.,Ltd.
7ccbe2a	2	17038	Shanghai Institute of Applied Physics, Chinese Academy of Sciences
7ccbe2b	2	17038	Easy Broadband Technology Co., Ltd.
7ccbe2c	2	17038	mirakonta s.l.
7ccbe2d	2	17038	optilink networks pvt ltd
7ccbe2e	2	20278	Aplex Technology Inc.
7ccc1f	1	18682	Sichuan Tianyi Comheart Telecom Co.,LTD
7cccb8	1	16756	Intel Corporate
7cccfc	1	18961	Quectel Wireless Solutions Co.,Ltd.
7ccd11	1	16756	MS-Magnet
7ccd3c	1	16756	Guangzhou Juzing Technology Co., Ltd
7ccf0f	1	20486	LCFC(Hefei) Electronics Technology co., ltd
7ccf4e	1	20349	FINE TRIUMPH TECHNOLOGY CORP.,LTD.
7ccfcf	1	16756	Shanghai SEARI Intelligent System Co., Ltd
7cd1ad	1	20445	Apple, Inc.
7cd1c3	1	17450	Apple, Inc.
7cd2da	1	20000	Apple, Inc.
7cd30a	1	17684	INVENTEC CORPORATION
7cd3e5	1	19683	HUAWEI TECHNOLOGIES CO.,LTD
7cd44d	1	19863	Shanghai Moorewatt Energy Technology Co.,Ltd
7cd4a8	1	20609	Sagemcom Broadband SAS
7cd544	1	20635	Espressif Inc.
7cd566	1	18115	Amazon Technologies Inc.
7cd62c	1	20586	Apple, Inc.
7cd661	1	17926	Xiaomi Communications Co Ltd
7cd762	1	16756	Freestyle Technology Pty Ltd
7cd844	1	16756	Enmotus Inc
7cd95c	1	17851	Google, Inc.
7cd9a0	1	18271	HUAWEI TECHNOLOGIES CO.,LTD
7cd9f4	1	18654	UAB Teltonika Telematics
7cd9fe	1	16756	New Cosmos Electric Co., Ltd.
7cda84	1	16756	Dongnian Networks Inc.
7cdac3	1	18968	Sichuan Tianyi Comheart Telecom Co.,LTD
7cdb98	1	17783	ASKEY COMPUTER CORP
7cdc73	1	20068	HUAWEI TECHNOLOGIES CO.,LTD
7cdccc	1	19147	BEIJING STARBLAZE TECHNOLOGY CO.,LTD
